type,time,epoch,epoch_time,lr,lr_head,lr_vision,lr_text,lr_transformer,train_loss,train_loss_main,train_loss_aux,train_loss_aux_contrib,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_loss_text_negative_contrib,train_text_negative_queries,score_negative_iou_ignore_thr,duplicate_suppression_enabled,duplicate_loss_weight,duplicate_margin,duplicate_background_weight,duplicate_classification_weight,duplicate_max_pairs,duplicate_start_epoch,hard_negative_mining_enabled,hard_negative_loss_weight,hard_negative_topk,hard_negative_max_iou,hard_negative_start_epoch,matcher_score_alpha,matcher_cost_score_effective,train_negative_text_regression_matches,val_loss,val_loss_bbox,val_loss_giou,val_loss_score,val_loss_rank_raw,val_loss_rank,val_loss_text_negative,val_loss_text_negative_contrib,val_text_negative_queries,val_score_negative_iou_ignore_thr,val_duplicate_suppression_enabled,val_hard_negative_mining_enabled,val_matcher_score_alpha,val_matcher_cost_score_effective,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,quality_recall50_at_1,quality_recall50_at_5,quality_recall50_at_10,text_recall50_at_1,text_recall50_at_5,text_recall50_at_10,final_recall50_at_1,recall50_at_1,final_recall50_at_5,recall50_at_5,final_recall50_at_10,recall50_at_10,raw_oracle_num_gt,raw_oracle_num_samples,raw_oracle_positive_samples,raw_oracle_num_pred,raw_oracle_avg_pred_per_sample,raw_oracle_avg_pred_per_positive_sample,raw_best_iou_mean,raw_best_iou_median,raw_best_iou_p25,raw_best_iou_p75,raw_oracle_recall25,raw_oracle_recall50,raw_oracle_recall75,raw_oracle_gap50,raw_oracle_retention50,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,raw_oracle_metric_time,lambda_bbox,lambda_giou,lambda_score,classification_type,ia_bce_alpha,classification_focal_alpha,classification_focal_gamma,normalize_classification_by_num_gt,dense_score_assignment_enabled,pairwise_ranking_enabled,duplicate_suppression_active,hard_negative_mining_active,lambda_rank_max,lambda_aux,pos_weight,quality_warmup_epoch,aux_score_enabled,matcher_score_start_epoch,matcher_score_warmup_epoch,matcher_score_alpha_min,negative_sample_ratio,max_query_loss_weight,lambda_text_negative,text_negative_topk,text_negative_hard_mix,negative_text_as_empty_target,use_negative_queries_in_val
epoch,1784125606.8940637,81,514.212346581975,8.353791299360979e-05,8.353791299360979e-05,5.3825176117619803e-05,7.124283569959688e-06,8.319134274084368e-05,1.4903076887130737,1.0909068584442139,1.141142725944519,0.3993997573852539,0.03609515726566315,0.4311291575431824,0.04512602835893631,0.09422081708908081,0.028263993561267853,5.68181712878868e-06,7.1034023676475044e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.8189737609329445,0.6142303206997084,0,,,,,,,,,,,,,,,0.0789574533700943,0.03984809294342995,0.008793105353517393,0.6451684233802609,8753,986686,13567,995439,0.2270214491044446,0.3184196948477924,0.3881477113584433,0.2207562467752635,0.3279280607356085,0.39971990860175427,0.2271688656298371,0.2271688656298371,0.32807547726100095,0.32807547726100095,0.39935136728827303,0.39935136728827303,13567,9965,8665,996500,100.0,100.0,0.5668171048164368,0.6179083585739136,0.3875617980957031,0.7710327506065369,0.8440333008766174,0.6452421545982361,0.2874622344970703,7.373121797515925e-05,0.9998857309345806,9965,1300,99.89352734570998,110.32858900900465,0.5622506809886545,0.008224210003390908,4.337094575922757,1.8011283727768272,1.6629054240772425,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784126126.8828413,82,513.5311166169122,8.315967837287745e-05,8.315967837287745e-05,5.3267426453098444e-05,7.061782571504325e-06,8.280514528599067e-05,1.4856188297271729,1.0864845514297485,1.140387773513794,0.3991357088088989,0.036017682403326035,0.43243423104286194,0.043828029185533524,0.09192133694887161,0.027575921267271042,4.743739737023134e-06,5.9310696087777615e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.8356384839650146,0.626728862973761,0,,,,,,,,,,,,,,,0.08237059414386749,0.041420828551054,0.008813192863443736,0.6465688803714896,8772,986554,13567,995326,0.22923269698533205,0.31967273531362866,0.38800029483305076,0.2210510798260485,0.32947593425222965,0.4003832829660205,0.22680032431635586,0.22680032431635586,0.3304341416672809,0.3304341416672809,0.400235866440628,0.400235866440628,13567,9965,8665,996500,100.0,100.0,0.5685396790504456,0.6220895648002625,0.3866269886493683,0.7733569741249084,0.8461708426475525,0.6466425657272339,0.2895260453224182,7.368535574425739e-05,0.9998860493267074,9965,1300,99.88218765679879,109.82120780693367,0.5616904540220276,0.00840567797422409,4.314009564423921,1.7942028693271765,1.6859904355760782,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784126653.5319107,83,513.4270849409513,8.277808157290837e-05,8.277808157290837e-05,5.270681948476197e-05,6.998899119649588e-06,8.241551486918013e-05,1.477004885673523,1.0806565284729004,1.132426381111145,0.39634940028190613,0.03583963215351105,0.43056565523147583,0.04428885504603386,0.09328509122133255,0.02798507548868656,6.370811206579674e-06,7.963196367199998e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.8517084548104956,0.6387813411078718,0,,,,,,,,,,,,,,,0.08293710649013519,0.041829466819763184,0.008831650061690935,0.6478956291000221,8790,986494,13567,995284,0.22908528045993956,0.3179774452716149,0.389548168349672,0.22046141372447853,0.3277069359475197,0.40075182427950173,0.22856932262106583,0.22856932262106583,0.3284440185744822,0.3284440185744822,0.400530699491413,0.400530699491413,13567,9965,8665,996500,100.0,100.0,0.5686030983924866,0.6211608648300171,0.3864193260669708,0.7752300500869751,0.8441070318222046,0.6479693651199341,0.2927692234516144,7.37360199120074e-05,0.9998862044660115,9965,1300,99.8779729051681,109.76414847304113,0.5632307169726118,0.00827826897148043,4.290680425453126,1.7872041276359378,1.7093195745468737,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784127179.5468774,84,512.8131839419948,8.239316444009184e-05,8.239316444009184e-05,5.2143480674420153e-05,6.935645473649011e-06,8.202249421777798e-05,1.467477560043335,1.0728942155838013,1.127378225326538,0.3945830762386322,0.03540658950805664,0.4301508665084839,0.04340634122490883,0.09137082099914551,0.02741217613220215,5.755049187428085e-06,7.190688393166056e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.8671486880466472,0.6503615160349854,0,,,,,,,,,,,,,,,0.08125842362642288,0.04069487005472183,0.008812493845322143,0.6464214638460971,8770,986408,13567,995178,0.23218102749318198,0.3189356526866662,0.39058008402741945,0.220313997199086,0.3281491855236972,0.39986732512714673,0.22621065821478586,0.22621065821478586,0.32807547726100095,0.32807547726100095,0.39935136728827303,0.39935136728827303,13567,9965,8665,996500,100.0,100.0,0.5670492649078369,0.6170697808265686,0.38611480593681335,0.774498701095581,0.8434436321258545,0.646421492099762,0.28650403022766113,2.8253664852151417e-08,0.9999999562921945,9965,1300,99.86733567486202,109.01120897603687,0.5547000679653138,0.008287115953862667,4.26711725685991,1.7801351770579732,1.7328827431400897,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784127717.595997,85,530.7574858460575,8.200496918492911e-05,8.200496918492911e-05,5.1577536095259166e-05,6.8720339649262165e-06,8.162612643092761e-05,1.465477705001831,1.072118878364563,1.123882532119751,0.39335897564888,0.03526429831981659,0.43127843737602234,0.04351897910237312,0.09200750291347504,0.027605349197983742,6.511826541100163e-06,8.13999940874055e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.8819241982507289,0.6614431486880467,0,1.1762627363204956,0.04153618961572647,0.4497268497943878,0.05210666358470917,0.15191593766212463,0.045579541474580765,1.914748963827151e-06,2.3910083655209746e-06,1300,0.5,True,True,0.8819241982507289,0.6614431486880467,0.07957540452480316,0.03951757028698921,0.008805755800573047,0.6458317977445271,8762,986269,13567,995031,0.23166506965430825,0.31783002874622246,0.3871157956806958,0.2207562467752635,0.3288862681506597,0.3994987838136655,0.2265791995282671,0.2265791995282671,0.3269698533205572,0.3269698533205572,0.39935136728827303,0.39935136728827303,13567,9965,8665,996500,100.0,100.0,0.5678768754005432,0.6162967681884766,0.38781750202178955,0.7757409811019897,0.8468342423439026,0.6459792256355286,0.28989461064338684,0.00014742789100141707,0.9997717761111337,9965,1300,99.85258404415454,126.5112853590399,0.5577199689578265,0.008863851078785956,4.243330257791845,1.7729990773375537,1.7566697422081545,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784128237.5532796,86,513.4948209529975,8.161353837740447e-05,8.161353837740447e-05,5.100911240362681e-05,6.808076994670864e-06,8.122645497482352e-05,1.4692373275756836,1.077118158340454,1.1203407049179077,0.39211928844451904,0.03616969659924507,0.4368630349636078,0.0418250598013401,0.08898095041513443,0.026693833991885185,5.097209850646323e-06,6.370771643560147e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.8960000000000001,0.6720000000000002,0,,,,,,,,,,,,,,,0.08109721541404724,0.0403134822845459,0.00879259604715115,0.6447998820667797,8748,986180,13567,994928,0.23306552664553695,0.3177563204835262,0.3876317535195695,0.22156703766492225,0.32549568806663226,0.40097294906759046,0.22768482346871086,0.22768482346871086,0.3277069359475197,0.3277069359475197,0.39905653423748805,0.39905653423748805,13567,9965,8665,996500,100.0,100.0,0.5667513608932495,0.6161074042320251,0.38517093658447266,0.7749931812286377,0.8436647653579712,0.6449472904205322,0.29107391834259033,0.0001474083537524873,0.9997714412387773,9965,1300,99.84224786753637,109.44894299097359,0.5569953180383891,0.008362754946574569,4.219329724279913,1.7657989172839739,1.7806702757200874,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784128757.784242,87,513.7848969449988,8.1218914942317e-05,8.1218914942317e-05,5.0438336810687244e-05,6.743787031421032e-06,8.082352367794473e-05,1.4385616779327393,1.0523045063018799,1.1035934686660767,0.38625773787498474,0.034930698573589325,0.4250870645046234,0.04309391602873802,0.09200834482908249,0.027604080736637115,5.956186214461923e-06,7.444017683155835e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.9093411078717201,0.6820058309037901,0,,,,,,,,,,,,,,,0.08223817497491837,0.041050758212804794,0.008880437710302353,0.6512862091840496,8836,986160,13567,994996,0.23395002579789195,0.31952531878823615,0.3871157956806958,0.22112478808874475,0.32940222598953345,0.40171003169455294,0.23041202918847203,0.23041202918847203,0.32925480946414093,0.32925480946414093,0.3985405763986143,0.3985405763986143,13567,9965,8665,996500,100.0,100.0,0.5691754817962646,0.6187768578529358,0.38980740308761597,0.7764804363250732,0.8422642946243286,0.6514336466789246,0.2934325933456421,0.00014743749487500235,0.9997736722755622,9965,1300,99.84907175112895,109.66131765698083,0.55764749890659,0.008562968927435577,4.195126044781934,1.7585378134345802,1.8048739552180664,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784129277.2567499,88,513.0193166799145,8.082114215457334e-05,8.082114215457334e-05,4.986533705395166e-05,6.679176608632439e-06,8.041737672624857e-05,1.4335825443267822,1.0476536750793457,1.1026545763015747,0.3859289884567261,0.03480543568730354,0.42453745007514954,0.042704757302999496,0.0917639285326004,0.02752833254635334,5.751413027610397e-06,7.191191798483487e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.9219125364431487,0.6914344023323615,0,,,,,,,,,,,,,,,0.08248376101255417,0.04129119962453842,0.00882218148487626,0.6470111299476672,8778,986214,13567,994992,0.2332866514336257,0.32040981794059115,0.39116975012898947,0.22230412029188473,0.32962335077762217,0.4073118596594678,0.23232844401857447,0.23232844401857447,0.3277069359475197,0.3277069359475197,0.4031841969484779,0.4031841969484779,13567,9965,8665,996500,100.0,100.0,0.5697457790374756,0.6191059350967407,0.38715609908103943,0.7784236669540405,0.8456549048423767,0.6471585631370544,0.2958649694919586,0.00014743318938725825,0.9997721838235863,9965,1300,99.84867034621175,109.51822923193686,0.5547424249816686,0.00831126794219017,4.170729695686008,1.7512189087058023,1.829270304313992,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784129798.0110598,89,513.1991831429768,8.042026363444218e-05,8.042026363444218e-05,4.9290241368691057e-05,6.614258322235025e-06,8.000805865832517e-05,1.4116344451904297,1.0317461490631104,1.0853948593139648,0.3798884451389313,0.033886440098285675,0.4197247326374054,0.042557764798402786,0.09015856683254242,0.027047302573919296,5.173719273443567e-06,6.4639889387763105e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.9336793002915451,0.7002594752186588,0,,,,,,,,,,,,,,,0.08295806497335434,0.04153936356306076,0.008854770307720607,0.6492960860912508,8809,986022,13567,994831,0.23468710842485443,0.32063094272867987,0.39175941623055943,0.22171445419031474,0.32969705904031843,0.4063536522444166,0.23092798702734577,0.23092798702734577,0.32881255988796343,0.32881255988796343,0.40347902999926294,0.40347902999926294,13567,9965,8665,996500,100.0,100.0,0.5703065395355225,0.6221463680267334,0.39177972078323364,0.7765027284622192,0.8440333008766174,0.6493697762489319,0.29601237177848816,7.369015768110554e-05,0.9998865204997578,9965,1300,99.83251379829403,109.10767350997776,0.554561152937822,0.008370433002710342,4.146151236775879,1.7438453710327635,1.8538487632241214,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784130343.7457638,90,531.0087711479282,8.00163233427707e-05,8.00163233427707e-05,4.8713178459237614e-05,6.549044828177353e-06,7.959561436051324e-05,1.4104459285736084,1.0330216884613037,1.078410029411316,0.37742313742637634,0.034626927226781845,0.4213506877422333,0.0419410765171051,0.08947063982486725,0.026840191334486008,4.5898282223788556e-06,5.735453214583686e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.9446064139941691,0.7084548104956269,0,1.1577422618865967,0.04111281782388687,0.4464988112449646,0.053328484296798706,0.15871772170066833,0.04761498048901558,1.839888909671572e-06,2.3017228159005754e-06,1300,0.5,True,True,0.9446064139941691,0.7084548104956269,0.08281202614307404,0.04143628105521202,0.008861380465355671,0.6497383356674283,8815,985951,13567,994766,0.23645610672956438,0.32085206751676865,0.39116975012898947,0.22429424338468343,0.3305815581926734,0.4039212795754404,0.23114911181543452,0.23114911181543452,0.33036043340458465,0.33036043340458465,0.401120365592983,0.401120365592983,13567,9965,8665,996500,100.0,100.0,0.5706556439399719,0.621232271194458,0.3913586139678955,0.7787580490112305,0.8457286357879639,0.6497383117675781,0.29807621240615845,-2.38998502100074e-08,1.0000000367838093,9965,1300,99.82599096838936,126.95988047798164,0.5635751489317045,0.008761396049521863,4.121401306660209,1.7364203919980628,1.8785986933397907,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784130864.218812,91,514.0564939120086,7.960936557616393e-05,7.960936557616393e-05,4.8134277470181194e-05,6.483548839959303e-06,7.918008906197791e-05,1.405421257019043,1.0290679931640625,1.075523853302002,0.3763537108898163,0.03409050405025482,0.42276960611343384,0.041587959975004196,0.09060545265674591,0.027181552723050117,4.798064310307382e-06,5.997968855808722e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.9546588921282798,0.7159941690962098,0,,,,,,,,,,,,,,,0.08172038942575455,0.040400147438049316,0.008848685665571555,0.6487801282523771,8802,985922,13567,994724,0.23291811012014446,0.3205572344659836,0.3908749170782045,0.22363086902041718,0.32623277069359474,0.4025208225842117,0.23078057050195327,0.23078057050195327,0.3264538954816835,0.3264538954816835,0.40119407385567923,0.40119407385567923,13567,9965,8665,996500,100.0,100.0,0.5695996880531311,0.6186404228210449,0.38961154222488403,0.7747034430503845,0.8488243818283081,0.648780107498169,0.29100021719932556,-2.0754208129858398e-08,1.0000000319895876,9965,1300,99.82177621675865,109.79701268801,0.5610217630164698,0.008523370954208076,4.0964906181677385,1.7289471854503216,1.9035093818322617,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784131384.8267474,92,513.8304898720235,7.919943496212696e-05,7.919943496212696e-05,4.7553667957467194e-05,6.41778312615355e-06,7.876152832975068e-05,1.3900426626205444,1.0175952911376953,1.0646425485610962,0.37244826555252075,0.0338081419467926,0.41897934675216675,0.041130371391773224,0.08993132412433624,0.026980705559253693,4.990039087715559e-06,6.23733922111569e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.963801749271137,0.7228513119533528,0,,,,,,,,,,,,,,,0.08597564697265625,0.042252346873283386,0.008857903542357068,0.649369794353947,8810,985782,13567,994592,0.23505564973833568,0.32085206751676865,0.3945603302130169,0.22385199380850593,0.32733839463403847,0.40414240436352916,0.23218102749318198,0.23218102749318198,0.3282966020490897,0.3282966020490897,0.4036264465246554,0.4036264465246554,13567,9965,8665,996500,100.0,100.0,0.5688456296920776,0.6194238066673279,0.3888184428215027,0.7733310461044312,0.846318244934082,0.6495172381401062,0.2907053828239441,0.00014744378615916265,0.9997729948067562,9965,1300,99.80852985449071,109.91950828698464,0.5547933040652424,0.00820634898263961,4.071429953710307,1.7214289861130923,1.9285700462896926,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784131912.0504782,93,512.7102917690063,7.878657645417109e-05,7.878657645417109e-05,4.697147985940246e-05,6.35176050791631e-06,7.83399780637326e-05,1.373260259628296,1.0061815977096558,1.0496768951416016,0.36707770824432373,0.03325207158923149,0.41408732533454895,0.04187814146280289,0.09060826897621155,0.027181340381503105,5.611622782453196e-06,7.01558110449696e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.972,0.729,0,,,,,,,,,,,,,,,0.08506103605031967,0.042154982686042786,0.008874737211460445,0.6506228348197833,8827,985794,13567,994621,0.23527677452642443,0.3255693963293285,0.39448662195032064,0.22554728385051964,0.3316134738704209,0.4056902778801504,0.23299181838284072,0.23299181838284072,0.33036043340458465,0.33036043340458465,0.40443723741431414,0.40443723741431414,13567,9965,8665,996500,100.0,100.0,0.5713762640953064,0.6215614676475525,0.3929831087589264,0.7779747247695923,0.8459497094154358,0.6506965160369873,0.29763397574424744,7.368121720396914e-05,0.9998867656190128,9965,1300,99.8114400401405,109.0884135439992,0.555042986990884,0.008244975004345179,4.046230160615774,1.713869048184732,1.9537698393842264,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784132433.8325768,94,513.9122412620345,7.837083532688423e-05,7.837083532688423e-05,4.638784346757548e-05,6.285493856487824e-06,7.791548449166074e-05,1.3637123107910156,0.9996035695075989,1.0416828393936157,0.3641088306903839,0.03311394900083542,0.4115583896636963,0.042111579328775406,0.09127423912286758,0.02738204598426819,4.225123120704666e-06,5.279544893710408e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.9792186588921282,0.7344139941690961,0,,,,,,,,,,,,,,,0.0843585878610611,0.04259738326072693,0.008871872624682788,0.6504017100316946,8824,985780,13567,994604,0.2358664406279944,0.32439006412618854,0.39647674504311936,0.2239257020712022,0.32866514336257097,0.40583769440554285,0.2308542787646495,0.2308542787646495,0.32947593425222965,0.32947593425222965,0.4056902778801504,0.4056902778801504,13567,9965,8665,996500,100.0,100.0,0.572760283946991,0.6233475208282471,0.39162981510162354,0.7812618017196655,0.8464657068252563,0.6504017114639282,0.3029409646987915,1.4322336649996714e-09,0.9999999977979245,9965,1300,99.80973406924235,109.64951040805317,0.560711030033417,0.008343062014319003,4.020902146432821,1.7062706439298463,1.9790978535671793,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784132970.3414235,95,529.7778496609535,7.795225717096595e-05,7.795225717096595e-05,4.580288939769767e-05,6.218996090683087e-06,7.748809416403893e-05,1.3602259159088135,0.9974457025527954,1.038482904434204,0.3627806603908539,0.03330899402499199,0.413051038980484,0.04125596210360527,0.0899338573217392,0.026982184499502182,5.273991064314032e-06,6.594456863240339e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.9854227405247813,0.739067055393586,0,1.14851713180542,0.04140516743063927,0.4445374011993408,0.05519425868988037,0.17156310379505157,0.051463834941387177,9.418423587703728e-07,1.1777123063438921e-06,1300,0.5,True,True,0.9854227405247813,0.739067055393586,0.08259071409702301,0.04180630296468735,0.008889921236564817,0.6516547504975307,8841,985656,13567,994497,0.23439227537406943,0.32011498488980616,0.3878528783076583,0.22650549126557087,0.3255693963293285,0.3994987838136655,0.23395002579789195,0.23395002579789195,0.3258642293801135,0.3258642293801135,0.39743495245817057,0.39743495245817057,13567,9965,8665,996500,100.0,100.0,0.5735749006271362,0.6232025027275085,0.3931414484977722,0.7811567187309265,0.8494877219200134,0.6517284512519836,0.30493107438087463,7.370075445289892e-05,0.9998869149347227,9965,1300,99.79899648770697,126.08490099105984,0.548515697941184,0.008733469992876053,3.9954568742097054,1.6986370622629117,2.0045431257902946,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784133491.554735,96,513.5162508110516,7.753088788822803e-05,7.753088788822803e-05,4.521674856037202e-05,6.152280174373303e-06,7.705785394903283e-05,1.337105631828308,0.9804262518882751,1.0217156410217285,0.35667869448661804,0.03218517079949379,0.4072191119194031,0.04139408469200134,0.0904204472899437,0.027127346023917198,4.062077550770482e-06,5.0773319344443735e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.9905772594752187,0.742932944606414,0,,,,,,,,,,,,,,,0.08420171588659286,0.04299280792474747,0.008882573643504399,0.6510650843959608,8833,985586,13567,994419,0.23409744232328444,0.32254735755878233,0.388958502248102,0.22481020122355716,0.32623277069359474,0.39802461855974053,0.2320336109677895,0.2320336109677895,0.32593793764280976,0.32593793764280976,0.39913024250018425,0.39913024250018425,13567,9965,8665,996500,100.0,100.0,0.5737733840942383,0.6254863739013672,0.3943970799446106,0.7827807664871216,0.8471290469169617,0.6511387825012207,0.3086901903152466,7.369810525992282e-05,0.9998868165938806,9965,1300,99.79116909182137,109.29286528693046,0.5598470160039142,0.008365535992197692,3.9699053577489822,1.6909716073246945,2.0300946422510178,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784134017.4689965,97,519.2463985190261,7.710677368656069e-05,7.710677368656069e-05,4.4629552131795764e-05,6.085359113958546e-06,7.662481102733038e-05,1.3339102268218994,0.9790763854980469,1.0172362327575684,0.3548344373703003,0.03261089697480202,0.40626078844070435,0.04144293814897537,0.09266474097967148,0.027797816321253777,5.422375124908285e-06,6.775189376639901e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.9946472303206998,0.7459854227405248,0,,,,,,,,,,,,,,,0.08259624987840652,0.04307011887431145,0.008943604598533538,0.6554138718950394,8892,985338,13567,994230,0.2358664406279944,0.3154713643399425,0.3891059187734945,0.22156703766492225,0.32254735755878233,0.39831945161052557,0.22982236308690204,0.22982236308690204,0.32151544188103487,0.32151544188103487,0.39603449546694186,0.39603449546694186,13567,9965,8665,996500,100.0,100.0,0.5762359499931335,0.6289728283882141,0.39581969380378723,0.7837541103363037,0.8495614528656006,0.6554138660430908,0.31215450167655945,-5.85194859237248e-09,1.000000008928631,9965,1300,99.7722027094832,115.45349090406671,0.5536737330257893,0.008591396966949105,3.9442586568402564,1.683277597052077,2.0557413431597436,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784134544.834066,98,520.5352692679735,7.667996107486547e-05,7.667996107486547e-05,4.404143152440365e-05,6.018245955832139e-06,7.618901288696791e-05,1.324371576309204,0.9716451168060303,1.0120958089828491,0.3527248203754425,0.03211167827248573,0.4059649109840393,0.040906649082899094,0.09078285843133926,0.027231816202402115,5.266521384328371e-06,6.582858077308629e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.997597667638484,0.748198250728863,0,,,,,,,,,,,,,,,0.07982136309146881,0.0417119525372982,0.00890016386038572,0.6521707083364046,8848,985291,13567,994139,0.23476081668755067,0.31355494950984003,0.3857890469521633,0.22127220461413724,0.32129431709294615,0.3971401194073856,0.22982236308690204,0.22982236308690204,0.31952531878823615,0.31952531878823615,0.39360212279796564,0.39360212279796564,13567,9965,8665,996500,100.0,100.0,0.5759522914886475,0.6262856721878052,0.4018024206161499,0.784361720085144,0.8522149324417114,0.6522443890571594,0.30920615792274475,7.368072075486509e-05,0.9998870351021932,9965,1300,99.76307074761665,109.61233846796677,0.5486720419721678,0.009011819958686829,3.918527872473036,1.6755583617419108,2.081472127526964,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1784135086.31833,99,534.6661886289949,7.6250496857955e-05,7.6250496857955e-05,4.345251835745829e-05,5.9509537838372404e-06,7.575050731812249e-05,1.314308524131775,0.9650043845176697,1.0032850503921509,0.3493042588233948,0.03171459957957268,0.40539973974227905,0.04065433889627457,0.08983445167541504,0.02694973163306713,6.021651188348187e-06,7.525007276854012e-06,5206,0.5,True,0.2,0.2,0.05,0.25,256,30,True,0.05,10,0.2,50,0.999393586005831,0.7495451895043732,0,,,,,,,,,,,,,,,0.07939369976520538,0.040974922478199005,0.008907411207545195,0.6526866661752783,8855,985261,13567,994116,0.23254956880666322,0.3142183238741063,0.3858627552148596,0.21869241541976855,0.32181027493181985,0.3973612441954743,0.22879044740915458,0.22879044740915458,0.3209994840421611,0.3209994840421611,0.39603449546694186,0.39603449546694186,13567,9965,8665,996500,100.0,100.0,0.5754499435424805,0.6247559189796448,0.4023768901824951,0.7834345102310181,0.8510355949401855,0.6528340578079224,0.3093535900115967,0.0001473916326441005,0.9997742280279631,9965,1300,99.7607626693427,109.89706820994616,0.5550812520086765,0.00836831599008292,3.8927241420317484,1.6678172426095244,2.1072758579682516,iou,0.25,0.25,2.0,True,False,True,True,True,0.3,0.35,1.0,30,True,30,70,0.0,0.15,4.0,0.0,20,0.5,True,True
