type,time,epoch,epoch_time,lr,train_loss,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_text_negative_queries,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,lambda_bbox,lambda_giou,lambda_score,lambda_rank_max,pos_weight,quality_warmup_epoch,rank_start_epoch,rank_warmup_epoch,rank_alpha_min,negative_sample_ratio,max_query_loss_weight,use_negative_queries_in_val
epoch,1782376452.0256147,25,1240.0428249519318,9.846233625879869e-05,0.708929181098938,0.014284682460129261,0.21856166422367096,0.07074893265962601,0.10596130788326263,0.03178650140762329,2.8758635380654596e-05,15238,1.1201716661453247,0.03731280937790871,0.3701145052909851,0.06613435596227646,0.13257376849651337,0.03977284952998161,1.2049024178395484e-07,3801,0.2932269871234894,0.15902313590049744,0.20825797768471396,0.4997692995357153,34661,131772,69354,166433,41809,3801,3.980793609031548,156.23924248921685,0.24417534796521068,4.833333333333333,2.0,2.4166666666666665,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782377584.410051,26,1124.7781687558163,9.833397772692928e-05,0.7133110165596008,0.01439728680998087,0.21855798363685608,0.07185975462198257,0.10615041106939316,0.03184483200311661,6.451035005738959e-05,15238,0.291500449180603,0.15870961546897888,0.21406022265637115,0.4976497390200998,34514,126721,69354,161235,41809,3801,3.856466311081346,31.934786309022456,0.21859466494061053,4.826666666666666,2.0,2.4333333333333336,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782378682.0844405,27,1090.2047377410345,9.820056970825648e-05,0.7109267115592957,0.014059866778552532,0.21718184649944305,0.07209022343158722,0.10725220292806625,0.03217389062047005,1.1583212653931696e-05,15238,0.28981345891952515,0.15785254538059235,0.2190010321769959,0.4925454912478011,34160,121821,69354,155981,41809,3801,3.7307995886053242,31.70687289815396,0.2034757980145514,4.82,2.0,2.45,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782379775.0882947,28,1083.4158423079643,9.806212690021798e-05,0.7104493379592896,0.014098290354013443,0.21682655811309814,0.07171808928251266,0.10677659511566162,0.0320308655500412,1.9262417481513694e-05,15238,0.2935624420642853,0.16050681471824646,0.2117711704011234,0.5001297690111601,34686,129104,69354,163790,41809,3801,3.9175775550718743,31.06520459894091,0.21015370008535683,4.8133333333333335,2.0,2.466666666666667,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782380865.3492618,29,1082.8578878289554,9.791866455492944e-05,0.7050852179527283,0.014011983759701252,0.21499714255332947,0.07091540843248367,0.10544385015964508,0.03163209557533264,4.149598316871561e-05,15238,0.29341399669647217,0.16086770594120026,0.2132280723565612,0.4945929578683277,34302,126568,69354,160870,41809,3801,3.8477361333684135,30.952145029092208,0.20933951111510396,4.806666666666667,2.0,2.4833333333333334,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782382074.297456,30,1201.2648482208606,9.777019847750438e-05,0.704015851020813,0.013795866630971432,0.2131049782037735,0.07193035632371902,0.10586103796958923,0.031759291887283325,4.2800278606591746e-05,15238,1.1294480562210083,0.03674474358558655,0.3707040846347809,0.06839016079902649,0.13563543558120728,0.040689617395401,9.31202848164503e-09,3801,0.2894333302974701,0.15744921565055847,0.21746732109251818,0.4931943363036018,34205,123083,69354,157288,41809,3801,3.762060800306154,148.658210641006,0.2350521080661565,4.8,2.0,2.5,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782383170.054967,31,1087.9176823201124,9.761674502431279e-05,0.7066184282302856,0.013892307877540588,0.21391259133815765,0.0716961920261383,0.10589618980884552,0.03176799416542053,7.447305506502744e-06,15238,0.29049575328826904,0.1577855348587036,0.21521598319676513,0.4934538743259221,34223,124794,69354,159017,41809,3801,3.8034155325408405,33.14503972302191,0.26354088401421905,4.793333333333333,2.0,2.5166666666666666,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782384272.0426617,32,1092.5391602939926,9.745832110117926e-05,0.7025589942932129,0.013629451394081116,0.211726576089859,0.07186554372310638,0.10601887851953506,0.03180618956685066,1.710691321932245e-05,15238,0.28853195905685425,0.1581757664680481,0.21525823812671135,0.49307898607145945,34197,124668,69354,158865,41809,3801,3.7997799516850437,30.805030435090885,0.20027325418777764,4.786666666666667,2.0,2.533333333333333,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782385361.7740154,33,1082.1735951700248,9.729494416152039e-05,0.701324462890625,0.013615918345749378,0.2111378014087677,0.07153216004371643,0.10519807785749435,0.03155852481722832,3.1022686016513035e-05,15238,0.2908402979373932,0.16018232703208923,0.21087237579264914,0.4938720189174381,34252,128178,69354,162430,41809,3801,3.8850486737305365,30.5403770939447,0.21473442995920777,4.78,2.0,2.55,0.3,1.0,10,1,20,0.0,0.1,10.0,True
epoch,1782386453.3545773,34,1083.7750006029382,9.712663220442208e-05,0.6995028853416443,0.013673646375536919,0.21117158234119415,0.07033129036426544,0.10457578301429749,0.03137240931391716,3.5830635169986635e-05,15238,0.2942425608634949,0.16151538491249084,0.214776492907558,0.4962366986763561,34416,125825,69354,160241,41809,3801,3.8326915257480447,30.037511894945055,0.2082334249280393,4.773333333333333,2.0,2.5666666666666664,0.3,1.0,10,1,20,0.0,0.1,10.0,True
