type,time,epoch,epoch_time,lr,train_loss,train_loss_main,train_loss_aux,train_loss_aux_contrib,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_text_negative_queries,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,raw_oracle_num_gt,raw_oracle_num_samples,raw_oracle_positive_samples,raw_oracle_num_pred,raw_oracle_avg_pred_per_sample,raw_oracle_avg_pred_per_positive_sample,raw_best_iou_mean,raw_best_iou_median,raw_best_iou_p25,raw_best_iou_p75,raw_oracle_recall25,raw_oracle_recall50,raw_oracle_recall75,raw_oracle_gap50,raw_oracle_retention50,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,raw_oracle_metric_time,lambda_bbox,lambda_giou,lambda_score,ranking_enabled,lambda_rank_max,lambda_aux,pos_weight,quality_warmup_epoch,score_match_rounds,score_quality_gamma,score_round_decay,score_min_iou,aux_score_enabled,rank_start_epoch,rank_warmup_epoch,rank_alpha_min,negative_sample_ratio,max_query_loss_weight,use_negative_queries_in_val
epoch,1782952351.2271762,1,835.3771357410587,9.999998660024705e-05,3.763486385345459,2.836090326309204,2.6496918201446533,0.9273914098739624,0.18896503746509552,0.8496379852294922,0.12840090692043304,0.0,0.0,0.6109258532524109,7621,0.001801184844225645,0.0004096928460057825,0.004192801515470427,0.22977766242754563,15936,3784864,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.3212640583515167,0.3029768466949463,0.11627467721700668,0.4828750491142273,0.5704934000968933,0.22990743815898895,0.04912478104233742,0.00012977573144332122,0.9994355305227073,38008,0,100.0,294.57383840717375,2.057806526776403,0.08052223129197955,4.99,2.0,1.51,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782953128.4513564,2,774.4053911217488,9.997495205947232e-05,3.060756206512451,2.3003759384155273,2.1725077629089355,0.7603764533996582,0.1350686252117157,0.7459273934364319,0.0893959254026413,0.0,0.0,0.41749870777130127,7621,2.0221450328826904,0.10894044488668442,0.670818030834198,0.09077983349561691,0.0,0.0,0.0,0,0.0028598462231457233,0.0008508710889145732,0.005373342454220164,0.2944747238803818,20423,3780377,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.36411672830581665,0.3433198630809784,0.14730404317378998,0.541031539440155,0.6224009990692139,0.2945323884487152,0.08237448334693909,5.7664568333393174e-05,0.9998042165459727,38008,0,100.0,315.1610353933647,2.079021266195923,0.08308371482416987,4.98,2.0,1.52,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782953877.802461,3,737.4710594890639,9.990213712044223e-05,2.7777371406555176,2.0787720680236816,1.9970386028289795,0.6989625692367554,0.11759084463119507,0.6949671506881714,0.06824386864900589,0.0,0.0,0.30582109093666077,7621,0.010362448170781136,0.003312821267172694,0.006447326878551884,0.3533321798310119,24505,3776295,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.3938680589199066,0.3873443305492401,0.1657467782497406,0.5842178463935852,0.6625861525535583,0.3535340428352356,0.10061424225568771,0.0002018630042237013,0.9994290139568885,38008,0,100.0,274.3358921757899,1.9790654247626662,0.0936655169352889,4.97,2.0,1.53,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782954672.6655948,4,781.4267293340527,9.97816150665754e-05,2.644587993621826,1.9768680334091187,1.907779335975647,0.6677229404449463,0.11020390689373016,0.6725733280181885,0.055267009884119034,0.0,0.0,0.222316175699234,7621,1.7924635410308838,0.09455300122499466,0.6157662868499756,0.059706270694732666,0.0,0.0,0.0,0,0.015231679193675518,0.008497229777276516,0.007058513997053252,0.3868270034893445,26828,3773972,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.41178569197654724,0.4091891944408417,0.182040736079216,0.6154288649559021,0.6782593727111816,0.38708654046058655,0.11869538575410843,0.0002595369712420359,0.9993295117651644,38008,0,100.0,307.4607821749523,2.4214344061911106,0.0805650232359767,4.96,2.0,1.54,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782955441.4813755,5,755.4443712839857,9.96135071953452e-05,2.5230085849761963,1.8820730447769165,1.8312381505966187,0.6409341096878052,0.10158130526542664,0.6500251293182373,0.04981890693306923,0.7924344539642334,0.0019810881931334734,0.16778774559497833,7621,0.017564157024025917,0.010533509775996208,0.007400021048200379,0.40554257865443955,28126,3772674,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.42273926734924316,0.42408326268196106,0.19070720672607422,0.631897509098053,0.6887562274932861,0.4058021306991577,0.12338149547576904,0.00025955204471816984,0.9993603975310061,38008,0,100.0,297.6389513569884,2.0362953320145607,0.10544971330091357,4.95,2.0,1.55,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782956220.5736704,6,764.8165781558491,9.93979826962018e-05,2.455789566040039,1.8336951732635498,1.7774138450622559,0.6220953464508057,0.09662295877933502,0.6370695233345032,0.05131925642490387,0.7995889186859131,0.002176418900489807,0.17800143361091614,7621,1.6925280094146729,0.08612122386693954,0.5893890261650085,0.05523677542805672,0.786761462688446,0.0021415019873529673,0.0,0,0.019241683185100555,0.011594519019126892,0.007874394864239107,0.4315396372235199,29929,3770871,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.43477779626846313,0.4436526894569397,0.2031920850276947,0.6411896347999573,0.7055541276931763,0.43174150586128235,0.13576722145080566,0.0002018686377624479,0.9995324317096644,38008,0,100.0,296.12625048076734,2.4936889661476016,0.08699095295742154,4.94,2.0,1.56,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782956970.950371,7,737.6265469747595,9.913525848029428e-05,2.381103515625,1.7791284322738647,1.7199254035949707,0.6019750833511353,0.0914531946182251,0.6206034421920776,0.0537441223859787,0.796660304069519,0.0026794567238539457,0.18883255124092102,7621,0.02172818034887314,0.013041442260146141,0.008257472111134498,0.4525333794734262,31385,3769415,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.44780784845352173,0.4619346559047699,0.2149987667798996,0.6608590483665466,0.7201891541481018,0.45286500453948975,0.1495083123445511,0.0003316250660635456,0.9992677176139924,38008,0,100.0,281.57575205294415,2.0372607447206974,0.07608427200466394,4.93,2.0,1.57,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782957738.9487674,8,753.775315519888,9.882559896216383e-05,2.316162586212158,1.7312664985656738,1.6711403131484985,0.5848993062973022,0.08684796094894409,0.6061827540397644,0.05575108155608177,0.8019988536834717,0.003519043093547225,0.20137245953083038,7621,1.6054925918579102,0.07801147550344467,0.5620293021202087,0.05957898125052452,0.793363630771637,0.003481152933090925,0.0,0,0.024322057142853737,0.014249254949390888,0.008590822984634814,0.47080197248896966,32652,3768148,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.4584386944770813,0.4755436182022095,0.22520706057548523,0.6747199892997742,0.7299939393997192,0.4710182547569275,0.15753957629203796,0.00021628226795783467,0.9995408197755107,38008,0,100.0,287.6611389326863,2.0764050423167646,0.07897459017112851,4.92,2.0,1.58,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782958484.812544,9,731.6178737240843,9.846931579362807e-05,2.256568670272827,1.688739538192749,1.622348666191101,0.5678213834762573,0.08276677876710892,0.5930566191673279,0.05762767419219017,0.801112174987793,0.0046135117299854755,0.21071141958236694,7621,0.024172678589820862,0.014479157514870167,0.008893390865081036,0.4873835683594313,33802,3766998,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.4667956233024597,0.490678608417511,0.24105751514434814,0.676803708076477,0.7421345710754395,0.48770079016685486,0.1634945422410965,0.0003172218074235511,0.9993495565030456,38008,0,100.0,274.3873824016191,2.085334576200694,0.08877841988578439,4.91,2.0,1.59,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782959244.2976706,10,745.989768573083,9.806676755012405e-05,2.213876724243164,1.6574681997299194,1.5897469520568848,0.5564114451408386,0.07944245636463165,0.5839949250221252,0.05890434980392456,0.8015982508659363,0.005963883828371763,0.21648508310317993,7621,1.5446717739105225,0.07205653935670853,0.5427789688110352,0.06259080022573471,0.7918182015419006,0.005891131237149239,0.0,0,0.023845640942454338,0.014046301133930683,0.009116764891601768,0.49962511174553736,34651,3766149,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.4760454595088959,0.49980294704437256,0.2518415153026581,0.6937704086303711,0.7513625621795654,0.49992790818214417,0.1813882440328598,0.00030279643660680033,0.9993943197976127,38008,0,100.0,287.73406913271174,2.00331577565521,0.08155544102191925,4.9,2.0,1.6,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
epoch,1782959986.8522565,11,732.5533435959369,9.761835936982583e-05,2.1654138565063477,1.6228593587875366,1.5501569509506226,0.5425563454627991,0.07636836171150208,0.5721354484558105,0.06065624952316284,0.79734206199646,0.007490807678550482,0.22316394746303558,7621,0.020838133990764618,0.011379142291843891,0.00947379499052831,0.5191913948726822,36008,3764792,69354,3800800,69354,38008,38008,3800800,100.0,100.0,0.48660603165626526,0.5169006586074829,0.2633128762245178,0.699562668800354,0.7608789801597595,0.5191913843154907,0.18975113332271576,-1.0557191454374504e-08,1.000000020333911,38008,0,100.0,273.4140177508816,2.5154588096775115,0.07654832722619176,4.89,2.0,1.61,True,0.05,0.35,2.0,5,1,1.0,0.25,0.0,False,5,25,0.05,0.05,4.0,False
