type,time,epoch,epoch_time,lr,train_loss,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_text_negative_queries,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,lambda_bbox,lambda_giou,lambda_score,lambda_rank_max,pos_weight,quality_warmup_epoch,rank_start_epoch,rank_warmup_epoch,rank_alpha_min,negative_sample_ratio,max_query_loss_weight,use_negative_queries_in_val
epoch,1782305188.9498665,31,1117.0962353670038,9.762235446725265e-05,0.7366260290145874,0.016939908266067505,0.25188034772872925,0.07349372655153275,0.11684980243444443,0.0011791175929829478,6.649421993643045e-05,7621,0.29130905866622925,0.15715055167675018,0.21054103003561486,0.49949534273437723,34642,129896,69354,164538,38008,0,4.329035992422648,33.488928521983325,0.22023806697688997,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782306310.9676244,32,1105.7287668520585,9.746408763721603e-05,0.7348138093948364,0.01688048616051674,0.25114911794662476,0.073361337184906,0.11671209335327148,0.0013916707830503583,6.90128217684105e-05,7621,0.28963175415992737,0.1559625118970871,0.21088414708241185,0.5004614009285694,34709,129879,69354,164588,38008,0,4.330351504946327,30.171931204851717,0.30001126299612224,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782307406.406341,33,1087.8812388440128,9.730086582969041e-05,0.7372068762779236,0.017103422433137894,0.2527466118335724,0.07229117304086685,0.11617756634950638,0.001614007051102817,9.491433593211696e-05,7621,0.2852243483066559,0.15235573053359985,0.20112946028435685,0.49503994001787927,34333,136368,69354,170701,38008,0,4.491186066091349,29.578560441033915,0.22404686803929508,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782308497.944681,34,1083.1509168068878,9.71327070314832e-05,0.7289630770683289,0.016618184745311737,0.24851174652576447,0.07349610328674316,0.11616946011781693,0.0018577324226498604,0.0003136665327474475,7621,0.2865639328956604,0.15460041165351868,0.21097116750015435,0.49270409781699687,34171,127799,69354,161970,38008,0,4.261471269206483,29.2433240248356,0.2527514910325408,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782309718.955743,35,1211.7905435299035,9.695962977345092e-05,0.7300662994384766,0.01664401963353157,0.24853096902370453,0.07383178174495697,0.11637350171804428,0.002120690420269966,0.00011461925168987364,7621,1.1055594682693481,0.03878670558333397,0.3855487108230591,0.0690174475312233,0.1368536651134491,0.002494631102308631,0.0,0,0.2882620096206665,0.15442481637001038,0.2147195782327305,0.497981370937509,34537,126310,69354,160847,38008,0,4.231924857924647,145.20002315496095,0.24935345398262143,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782310815.7492044,36,1089.1157151728403,9.67816531284574e-05,0.7260038256645203,0.016377845779061317,0.2463836818933487,0.0744747593998909,0.116436667740345,0.0023968142922967672,7.399389869533479e-05,7621,0.2865224778652191,0.153858944773674,0.21252054199869772,0.49413155693975835,34270,126985,69354,161255,38008,0,4.24265944011787,30.173971879063174,0.23843254405073822,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782311908.249083,37,1085.532305601053,9.659879670927169e-05,0.7254326939582825,0.016362637281417847,0.24557922780513763,0.07489053159952164,0.11622773855924606,0.0026806548703461885,7.406886288663372e-05,7621,0.2847127914428711,0.15141770243644714,0.21655326625139754,0.48873893358710385,33896,122629,69354,156525,38008,0,4.118211955377816,28.747983205132186,0.22707204497419298,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782313010.0312748,38,1092.6374436761253,9.641108066640701e-05,0.7224248647689819,0.01618160307407379,0.24438060820102692,0.07488135993480682,0.11658713221549988,0.002991452580317855,0.0001647504250286147,7621,0.28447481989860535,0.15254457294940948,0.21415800825862608,0.485321682959887,33659,123510,69354,157169,38008,0,4.135155756682804,29.739654525881633,0.23079709219746292,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782314140.40402,39,1122.2014612040948,9.621852568590005e-05,0.7204509377479553,0.016169998794794083,0.2439865618944168,0.0741732269525528,0.11560395359992981,0.003280358389019966,6.903587200213224e-05,7621,0.288815975189209,0.15441548824310303,0.2149328806312679,0.4928915419442282,34184,124861,69354,159045,38008,0,4.184513786571248,29.59068355616182,0.20837210002355278,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782315365.8843684,40,1218.649116405053,9.602115298703144e-05,0.7195641398429871,0.01612304337322712,0.24318461120128632,0.0744926854968071,0.1151147186756134,0.00359322689473629,8.699738827999681e-05,7621,1.1160147190093994,0.03925439342856407,0.38832351565361023,0.06942033022642136,0.13631805777549744,0.00425485847517848,0.0,0,0.2847403883934021,0.15487255156040192,0.21535755858089983,0.4908440753237016,34042,124030,69354,158072,38008,0,4.15891391286045,144.83421388990246,0.26076437905430794,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782316495.9290245,41,1120.5371773599181,9.581898431998743e-05,0.720666229724884,0.016310203820466995,0.2434459924697876,0.0741499736905098,0.11493201553821564,0.003923169802874327,1.755798075464554e-05,7621,0.2891596853733063,0.15615630149841309,0.21575411403552916,0.49453528275225656,34298,124670,69354,158968,38008,0,4.1824878972847825,28.787146023940295,0.2134173889644444,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782317607.5316887,42,1103.741134555079,9.561204196346296e-05,0.7186601758003235,0.01602703146636486,0.243214413523674,0.07390470057725906,0.11525820940732956,0.004285786766558886,2.9468423235812224e-05,7621,0.28851985931396484,0.1545838564634323,0.21810809947961562,0.49253107246878336,34159,122456,69354,156615,38008,0,4.120579877920438,29.05596308899112,0.2042343569919467,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782318701.7514434,43,1084.394340232946,9.540034872220677e-05,0.7127007246017456,0.01581452041864395,0.24014392495155334,0.07436200231313705,0.11450225114822388,0.004615833982825279,0.00011641079618129879,7621,0.2911721467971802,0.15784332156181335,0.21368586108373774,0.4971306629754592,34478,126871,69354,161349,38008,0,4.245132603662387,29.771996775874868,0.2226985131856054,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782319866.2666004,44,1148.0461796971504,9.518392792450812e-05,0.7115799188613892,0.015639981254935265,0.2387891411781311,0.07539854943752289,0.11494304239749908,0.0050050802528858185,2.413471884210594e-05,7621,0.28576669096946716,0.1533873975276947,0.21772062369393988,0.4882342763214811,33861,121664,69354,155525,38008,0,4.091901704904231,29.419530261075124,0.22707525198347867,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
epoch,1782321089.1511676,45,1214.8746915508527,9.496280341962624e-05,0.7118724584579468,0.015538806095719337,0.23857258260250092,0.07581136375665665,0.11542166769504547,0.0054095108062028885,0.00017048920562956482,7621,1.1190767288208008,0.039164599031209946,0.38733696937561035,0.07106059044599533,0.13785363733768463,0.006459800526499748,0.0,0,0.28188595175743103,0.1525016576051712,0.21693312781751228,0.48500446982149553,33637,121420,69354,155057,38008,0,4.079588507682593,148.82662775483914,0.228787382831797,5.0,2.0,2.0,0.3,1.0,10,20,100,0.0,0.05,10.0,False
