type,time,epoch,epoch_time,lr,train_loss,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_text_negative_queries,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,raw_oracle_num_gt,raw_oracle_num_samples,raw_oracle_positive_samples,raw_oracle_num_pred,raw_oracle_avg_pred_per_sample,raw_oracle_avg_pred_per_positive_sample,raw_best_iou_mean,raw_best_iou_median,raw_best_iou_p25,raw_best_iou_p75,raw_oracle_recall25,raw_oracle_recall50,raw_oracle_recall75,raw_oracle_gap50,raw_oracle_retention50,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,raw_oracle_metric_time,lambda_bbox,lambda_giou,lambda_score,lambda_rank_max,pos_weight,quality_warmup_epoch,rank_start_epoch,rank_warmup_epoch,rank_alpha_min,negative_sample_ratio,max_query_loss_weight,use_negative_queries_in_val
epoch,1782458412.9958854,11,1211.2474075369537,1.9940800355199686e-05,0.7673271894454956,0.0078403539955616,0.1383795142173767,0.12900769710540771,0.7508176565170288,0.11262273043394089,2.7576576030696742e-05,15238,0.14990189671516418,0.06345116347074509,0.16903887201379197,0.47502667474118293,32945,161951,69354,194896,69354,41809,38008,4180900,100.0,100.0,0.6330409049987793,0.7085726261138916,0.4766218066215515,0.847680926322937,0.8747584819793701,0.732502818107605,0.43756669759750366,0.25747614336642205,0.6484980849198607,41809,3801,4.661580042574565,46.022822604049,0.23833268997259438,0.08185914112254977,4.963333333333333,2.5,2.091666666666667,0.15,1.0,5,1,10,0.0,0.1,10.0,True
epoch,1782459638.534829,12,1220.8958644461818,1.9929180038389028e-05,0.7645195126533508,0.00776078412309289,0.13702937960624695,0.12903830409049988,0.7498148679733276,0.11247216910123825,2.677559223229764e-07,15238,0.1488482505083084,0.06375269591808319,0.16715945676840888,0.4768722784554604,33073,164780,69354,197853,69354,41809,38008,4180900,100.0,100.0,0.6333019137382507,0.7105662226676941,0.47395598888397217,0.8481841087341309,0.8753929138183594,0.7302390336990356,0.439513236284256,0.25336675524357527,0.6530358642153891,41809,3801,4.732306441196871,48.70345972315408,0.2289574728347361,0.07927675498649478,4.96,2.5,2.1,0.15,1.0,5,1,10,0.0,0.1,10.0,True
epoch,1782460899.1662717,13,1252.983567417832,1.9916523315793447e-05,0.7624196410179138,0.007675255183130503,0.1357995569705963,0.129256471991539,0.7490667104721069,0.11236021667718887,6.357590223160514e-07,15238,0.14241324365139008,0.059121839702129364,0.16377406435026876,0.4758052888081437,32999,168492,69354,201491,69354,41809,38008,4180900,100.0,100.0,0.6315894722938538,0.7068058252334595,0.4730035662651062,0.8470273613929749,0.8738789558410645,0.729489266872406,0.4346540868282318,0.2536839780642623,0.6522443994934969,41809,3801,4.819321198784951,47.802974219899625,0.23774541914463043,0.08116685599088669,4.956666666666667,2.5,2.1083333333333334,0.15,1.0,5,1,10,0.0,0.1,10.0,True
epoch,1782462183.1271362,14,1276.2749006489757,1.9902831578573193e-05,0.7619702219963074,0.007657862734049559,0.135352224111557,0.1291625201702118,0.7484273314476013,0.11226412653923035,2.0866773411398754e-06,15238,0.13681183755397797,0.05654425546526909,0.15945184925367317,0.47194105603137526,32731,172541,69354,205272,69354,41809,38008,4180900,100.0,100.0,0.6315523982048035,0.7088630795478821,0.4721251130104065,0.8481256365776062,0.8708221316337585,0.729056715965271,0.4366294741630554,0.25711565993389573,0.6473310590199082,41809,3801,4.909756272572891,49.45878087403253,0.23258052091114223,0.08145358716137707,4.953333333333333,2.5,2.1166666666666667,0.15,1.0,5,1,10,0.0,0.1,10.0,True
epoch,1782463596.4294045,15,1407.1319812580477,1.9888106331651888e-05,0.7587990760803223,0.00756208598613739,0.13360777497291565,0.12948817014694214,0.7478997707366943,0.11218487471342087,1.3685569683730137e-05,15238,1.4796550273895264,0.03971115127205849,0.38589534163475037,0.09692762792110443,0.7491639852523804,0.11237464100122452,1.3273340648822796e-08,3801,0.13532301783561707,0.05539193004369736,0.15894742478302562,0.4708308100470052,32654,172785,69354,205439,69354,41809,38008,4180900,100.0,100.0,0.6315573453903198,0.7091071605682373,0.4734055697917938,0.8467167615890503,0.8731147646903992,0.7279320359230042,0.4344378113746643,0.25710122587599893,0.6468060022251948,41809,3801,4.913750627855246,183.9366774961818,0.3010025159455836,0.09092542994767427,4.95,2.5,2.125,0.15,1.0,5,1,10,0.0,0.1,10.0,True
epoch,1782464871.7314274,16,1266.2124524449464,1.9872349193551074e-05,0.7577196359634399,0.007519445847719908,0.13284963369369507,0.12950751185417175,0.7474446892738342,0.11211669445037842,3.518728135532001e-07,15238,0.12580205500125885,0.05076078325510025,0.15132881270269133,0.46626005709836493,32337,181350,69354,213687,69354,41809,38008,4180900,100.0,100.0,0.6321132779121399,0.7083946466445923,0.4742348790168762,0.8475071787834167,0.8740664124488831,0.7282492518424988,0.43602389097213745,0.26198919474413385,0.6402479040228451,41809,3801,5.11102872587242,46.75773610896431,0.2541107248980552,0.0882133359555155,4.946666666666666,2.5,2.1333333333333333,0.15,1.0,5,1,10,0.0,0.1,10.0,True
epoch,1782466170.5910454,17,1289.8020520929713,1.9855561896212344e-05,0.7569427490234375,0.007472011260688305,0.1322288066148758,0.1295143961906433,0.7470530271530151,0.11205796152353287,9.080220593205013e-07,15238,0.12140148878097534,0.04864688962697983,0.14650617362815868,0.4629581567032904,32108,187050,69354,219158,69354,41809,38008,4180900,100.0,100.0,0.6308196783065796,0.7083737254142761,0.4692171514034271,0.8473740816116333,0.8717161417007446,0.7268939018249512,0.4347838759422302,0.2639357451216608,0.6368992167095919,41809,3801,5.241885718385993,48.07325798901729,0.23880803305655718,0.07877041213214397,4.943333333333333,2.5,2.1416666666666666,0.15,1.0,5,1,10,0.0,0.1,10.0,True
epoch,1782468972.6470373,1,1322.3744727389421,1.4999832569363503e-05,0.5869081616401672,0.01070027519017458,0.1760638952255249,0.12034166604280472,0.0,0.0,3.6937194636266213e-06,15238,0.28479552268981934,0.14971520006656647,0.2079176698181289,0.49434783862502524,34285,130612,69354,164897,69354,41809,38008,4180900,100.0,100.0,0.6343162059783936,0.7079489231109619,0.4790450632572174,0.844572901725769,0.8794734477996826,0.7333534955978394,0.43482711911201477,0.23900565697281412,0.6740921555463868,41809,3801,3.9440551077519195,67.46629241504706,0.2264321770053357,0.08557351189665496,4.996666666666667,2.0,1.5066666666666666,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782470241.8505607,2,1252.9040897889063,1.4998928919656222e-05,0.5616693496704102,0.010168991051614285,0.16957354545593262,0.11348769068717957,0.0,0.0,1.1729968719009776e-05,15238,0.2864537835121155,0.1510118842124939,0.2108365310821182,0.49514087147100383,34340,128535,69354,162875,69354,41809,38008,4180900,100.0,100.0,0.6340363025665283,0.7091047167778015,0.4782712459564209,0.8444682955741882,0.8795455098152161,0.7320558428764343,0.4359806180000305,0.2369149714054305,0.6763703565638776,41809,3801,3.8956923150517833,45.777039686916396,0.25823487318120897,0.0810506350826472,4.993333333333333,2.0,1.5133333333333334,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782471509.0803542,3,1249.2309401980601,1.4997242245219995e-05,0.5420903563499451,0.009743774309754372,0.1642082929611206,0.10858628898859024,0.0,0.0,2.0292574845370837e-05,15238,0.2859698235988617,0.15157702565193176,0.2125803204116382,0.4932375926406552,34208,126710,69354,160918,69354,41809,38008,4180900,100.0,100.0,0.6334806084632874,0.7092951536178589,0.4739345610141754,0.8460510969161987,0.8773249983787537,0.7290278673171997,0.43546155095100403,0.2357902746765445,0.6765689142388404,41809,3801,3.848884211533402,47.93641290301457,0.2340034879744053,0.09063861891627312,4.99,2.0,1.52,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782472791.070787,4,1264.6267113110516,1.4994772731445194e-05,0.5280882120132446,0.009489470161497593,0.16054195165634155,0.10459568351507187,0.0,0.0,5.523346771951765e-06,15238,0.2892717719078064,0.15256033837795258,0.21255285314530145,0.4972315944285838,34485,127757,69354,162242,69354,41809,38008,4180900,100.0,100.0,0.6330941319465637,0.709929883480072,0.47328251600265503,0.8452003002166748,0.8782334327697754,0.7283502221107483,0.4345964193344116,0.2311186276821645,0.6826820111176927,41809,3801,3.8805520342509987,44.96877243090421,0.21781446505337954,0.08285349002107978,4.986666666666666,2.0,1.5266666666666666,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782474176.119502,5,1367.2191722178832,1.4991520649767756e-05,0.514680027961731,0.009276277385652065,0.15750981867313385,0.10006654262542725,0.0,0.0,1.784706142871073e-07,15238,1.124094009399414,0.037569575011730194,0.3731405735015869,0.12429798394441605,0.0,0.0,4.101537776080022e-09,3801,0.2890404760837555,0.15278847515583038,0.21353310718206003,0.49646739914064075,34432,126817,69354,161249,69354,41809,38008,4180900,100.0,100.0,0.6324606537818909,0.7099775075912476,0.472256064414978,0.8456888794898987,0.8759984970092773,0.7289558053016663,0.43429362773895264,0.2324884061610255,0.6810665276685546,41809,3801,3.856801167212801,174.70565239107236,0.24354561185464263,0.09062692313455045,4.983333333333333,2.0,1.5333333333333334,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782475418.7838244,6,1225.7461700011045,1.4987486357639367e-05,0.5040166974067688,0.009045710787177086,0.1548987329006195,0.09686455875635147,0.0,0.0,1.9839496872009477e-06,15238,0.2898694574832916,0.15263959765434265,0.21681491133646819,0.4966260057098365,34443,124416,69354,158859,69354,41809,38008,4180900,100.0,100.0,0.6324402093887329,0.7090849876403809,0.4731571674346924,0.8445432782173157,0.8783776164054871,0.7299506664276123,0.4327075481414795,0.2333246607177758,0.6803555754532431,41809,3801,3.79963644191442,47.33193795313127,0.23842673213221133,0.09004494710825384,4.98,2.0,1.54,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782476662.663956,7,1235.1391040489543,1.4982670298488157e-05,0.49454841017723083,0.008897317573428154,0.15279947221279144,0.09353706985712051,0.0,0.0,6.365300578181632e-06,15238,0.2903706133365631,0.15371334552764893,0.21468393944123615,0.4958185540848401,34387,125788,69354,160175,69354,41809,38008,4180900,100.0,100.0,0.632256269454956,0.7086641788482666,0.4733741581439972,0.8451723456382751,0.8771952390670776,0.728753924369812,0.4357066750526428,0.2329353702849719,0.6803648495115795,41809,3801,3.831112918271186,46.42930245492607,0.22179970797151327,0.10534624801948667,4.976666666666667,2.0,1.5466666666666666,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782477906.6060805,8,1226.6720013660379,1.4977073001669972e-05,0.48544061183929443,0.00874414760619402,0.1506398618221283,0.09056255966424942,0.0,0.0,4.744147190649528e-07,15238,0.2904209792613983,0.1539413034915924,0.21821920598945732,0.4942324883928829,34277,122799,69354,157076,69354,41809,38008,4180900,100.0,100.0,0.6312718987464905,0.7091010212898254,0.4710984528064728,0.8443899750709534,0.8737203478813171,0.7278599739074707,0.4347694516181946,0.23362748551458778,0.6790213861323171,41809,3801,3.756990121744122,45.37605328601785,0.21991314995102584,0.08348053880035877,4.973333333333334,2.0,1.5533333333333332,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782479178.5237055,9,1255.1733977359254,1.4970695082410184e-05,0.47931012511253357,0.008623099885880947,0.14900609850883484,0.08874428272247314,0.0,0.0,4.167535280430457e-06,15238,0.29017460346221924,0.1543857604265213,0.2201398834946468,0.4942180696138651,34276,121425,69354,155701,69354,41809,38008,4180900,100.0,100.0,0.6313685774803162,0.709380567073822,0.4712851941585541,0.8445854187011719,0.8754794001579285,0.7277302145957947,0.4353317618370056,0.23351214498192957,0.6791226469665961,41809,3801,3.7241024659762254,51.463805163046345,0.23249684204347432,0.09299266012385488,4.97,2.0,1.56,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782480547.8878224,10,1352.5137362061068,1.496353724173607e-05,0.4717639684677124,0.008505099453032017,0.14710310101509094,0.08637164533138275,0.0,0.0,1.1171429150635959e-06,15238,1.0716180801391602,0.037700556218624115,0.3745247423648834,0.08637647330760956,0.0,0.0,3.754962119018046e-09,3801,0.289839506149292,0.1539870947599411,0.21947991329756963,0.49493900856475476,34326,122071,69354,156397,69354,41809,38008,4180900,100.0,100.0,0.6309512853622437,0.7087699174880981,0.469028115272522,0.8452005982398987,0.8738645315170288,0.7260143756866455,0.434711754322052,0.23107536712189075,0.68172067267491,41809,3801,3.740749599368557,174.12586100911722,0.2201854670420289,0.08297284971922636,4.966666666666667,2.0,1.5666666666666667,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782481969.1191118,11,1404.3286684108898,1.4955600266399763e-05,0.4696890711784363,0.008440054953098297,0.1461644023656845,0.08593854308128357,1.189032793045044,0.00025861483300104737,3.680333247757517e-05,15238,0.2897377908229828,0.15394644439220428,0.21819587595928355,0.49235804712056985,34147,122350,69354,156497,69354,41809,38008,4180900,100.0,100.0,0.6292791962623596,0.7063415050506592,0.46530503034591675,0.8443222045898438,0.8721486926078796,0.7239524722099304,0.43315455317497253,0.23159442508936057,0.6800971970129508,41809,3801,3.7431414288789493,44.8174053709954,0.20837931102141738,0.07991950307041407,4.963333333333333,2.0,1.5733333333333333,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782483417.0005193,12,1440.1528987092897,1.494688502879177e-05,0.46775567531585693,0.008325115777552128,0.14473111927509308,0.08607698976993561,1.1901482343673706,0.0009997253073379397,2.2147911238334927e-07,15238,0.289699524641037,0.1542264074087143,0.21913736443245804,0.4932375926406552,34208,121895,69354,156103,69354,41809,38008,4180900,100.0,100.0,0.6299128532409668,0.7081830501556396,0.4706268310546875,0.8440080881118774,0.8737635612487793,0.7259999513626099,0.43182802200317383,0.23276235872195467,0.6793906689868378,41809,3801,3.733717620608003,50.782949288375676,0.22399894474074244,0.08433286985382438,4.96,2.0,1.58,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782484830.6776743,13,1408.05603857385,1.4937392486845083e-05,0.4666256010532379,0.008245909586548805,0.14337845146656036,0.08624114096164703,1.185823678970337,0.0021611631382256746,3.1649557286073104e-07,15238,0.2906050980091095,0.15457631647586823,0.22072138648091147,0.4952562217031462,34348,121269,69354,155617,69354,41809,38008,4180900,100.0,100.0,0.6288277506828308,0.7074979543685913,0.46463340520858765,0.8440338969230652,0.8724659085273743,0.7240390181541443,0.4317847490310669,0.22878279645099808,0.6840186913762548,41809,3801,3.7220933291874956,44.94883751915768,0.20924077415838838,0.08149413065984845,4.956666666666667,2.0,1.5866666666666667,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782486246.2077994,14,1397.2613247712143,1.4927123683929895e-05,0.46644046902656555,0.00818934477865696,0.14245028793811798,0.08616942912340164,1.1790109872817993,0.003678516484797001,1.28576107272238e-06,15238,0.28736311197280884,0.15344735980033875,0.2186873361098257,0.4906133748594169,34026,121566,69354,155592,69354,41809,38008,4180900,100.0,100.0,0.6281505227088928,0.7055257558822632,0.46371811628341675,0.8436000347137451,0.8708365559577942,0.7229431867599487,0.4318712651729584,0.2323298119005318,0.6786333751317636,41809,3801,3.7214953718098975,49.42802109569311,0.23797170724719763,0.08866148861125112,4.953333333333333,2.0,1.5933333333333333,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782487800.9341784,15,1545.4363282360137,1.4916079748738916e-05,0.46694037318229675,0.008121689781546593,0.14134183526039124,0.08659795671701431,1.1727573871612549,0.0054973033256828785,3.1831159503781237e-06,15238,1.0979042053222656,0.03830284997820854,0.378242552280426,0.08838648349046707,2.2190372943878174,0.010401749052107334,8.798706652157762e-09,3801,0.28925347328186035,0.1540091335773468,0.22175275998364455,0.4926464227009257,34167,119910,69354,154077,69354,41809,38008,4180900,100.0,100.0,0.6273035407066345,0.7067558169364929,0.4643755853176117,0.8441177010536194,0.8685872554779053,0.7233468890190125,0.4321596324443817,0.23070046631808677,0.6810652401768703,41809,3801,3.685259154727451,196.79510831506923,0.22131404699757695,0.08986708195880055,4.95,2.0,1.6,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782489211.1875095,16,1402.5334687917493,1.4904261895163303e-05,0.4671068787574768,0.008052371442317963,0.14038103818893433,0.08649271726608276,1.1648105382919312,0.0075479717925190926,5.41603185411077e-07,15238,0.28823691606521606,0.1536773145198822,0.21907180047567013,0.4914064077053955,34081,121489,69354,155570,69354,41809,38008,4180900,100.0,100.0,0.6281588077545166,0.7053970098495483,0.4652746915817261,0.8430489301681519,0.8711537718772888,0.7230440974235535,0.42998242378234863,0.23163768971815796,0.6796354599345185,41809,3801,3.7209691693176112,47.42685902211815,0.2902557351626456,0.09134571021422744,4.946666666666666,2.0,1.6066666666666667,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782490642.468877,17,1423.2794888839126,1.4891671422159257e-05,0.467241108417511,0.007984992116689682,0.13917632400989532,0.08655626326799393,1.1560580730438232,0.009771587327122688,2.9274328881001566e-06,15238,0.28789016604423523,0.153214231133461,0.21989115962823644,0.49055569974334573,34022,120700,69354,154722,69354,41809,38008,4180900,100.0,100.0,0.627046525478363,0.7049466371536255,0.4644126892089844,0.8426118493080139,0.8684863448143005,0.7226259708404541,0.42832425236701965,0.23207027109710837,0.6788514660949734,41809,3801,3.7006864550694827,44.78287244634703,0.22103842021897435,0.08218977833166718,4.943333333333333,2.0,1.6133333333333333,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782492078.7523124,18,1428.5254783118144,1.4878309713605221e-05,0.46822530031204224,0.007934261113405228,0.13852304220199585,0.08635787665843964,1.1442415714263916,0.012083188630640507,7.675860160816228e-07,15238,0.2875196039676666,0.15307290852069855,0.2200394949280536,0.4932375926406552,34208,121255,69354,155463,69354,41809,38008,4180900,100.0,100.0,0.6268796324729919,0.7055187225341797,0.46048662066459656,0.8432666659355164,0.8696542382240295,0.7196412682533264,0.43119359016418457,0.22640367561267122,0.6853937015560743,41809,3801,3.718409911741491,45.029064250178635,0.2054440388455987,0.07910117926076055,4.94,2.0,1.62,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782493477.8840954,19,1391.3662888640538,1.4864178238149799e-05,0.46939027309417725,0.007883291691541672,0.13769905269145966,0.08641813695430756,1.136712908744812,0.014501596800982952,1.2831811545765959e-05,15238,0.28584134578704834,0.15168417990207672,0.2180207155340804,0.4892435908527266,33931,121701,69354,155632,69354,41809,38008,4180900,100.0,100.0,0.6254145503044128,0.7035747766494751,0.4588419497013092,0.8421108722686768,0.8695821166038513,0.7178821563720703,0.426392138004303,0.2286385655193437,0.6815096133955962,41809,3801,3.7224521036140543,45.12724487204105,0.21698025474324822,0.08192525804042816,4.9366666666666665,2.0,1.6266666666666667,0.03,1.0,10,10,20,0.0,0.1,10.0,True
epoch,1782495045.9357338,20,1560.2084399103187,1.4849278549050304e-05,0.47091928124427795,0.007834863848984241,0.1371343433856964,0.08637376129627228,1.1280720233917236,0.016921071335673332,2.2736248865840025e-05,15238,1.1268489360809326,0.03850213810801506,0.3799065947532654,0.08839551359415054,2.180877208709717,0.0327131487429142,8.050304423079524e-09,3801,0.28660643100738525,0.15268369019031525,0.21980660652865208,0.4883640453326412,33870,120220,69354,154090,69354,41809,38008,4180900,100.0,100.0,0.6248435378074646,0.701948881149292,0.46203455328941345,0.8420882821083069,0.8674481511116028,0.7190501093864441,0.4266805052757263,0.23068606405380288,0.6791794326397582,41809,3801,3.685570092563802,190.15300375409424,0.23445318872109056,0.09739419212564826,4.933333333333334,2.0,1.6333333333333333,0.03,1.0,10,10,20,0.0,0.1,10.0,True
