type,time,epoch,epoch_time,lr,lr_head,lr_vision,lr_text,lr_transformer,train_loss,train_loss_main,train_loss_aux,train_loss_aux_contrib,train_loss_bbox,train_loss_giou,train_loss_score,train_loss_rank_raw,train_loss_rank,train_loss_text_negative,train_loss_text_negative_contrib,train_text_negative_queries,score_negative_iou_ignore_thr,duplicate_suppression_enabled,duplicate_loss_weight,duplicate_margin,duplicate_background_weight,duplicate_classification_weight,duplicate_max_pairs,duplicate_start_epoch,hard_negative_mining_enabled,hard_negative_loss_weight,hard_negative_topk,hard_negative_max_iou,hard_negative_start_epoch,matcher_score_alpha,matcher_cost_score_effective,train_negative_text_regression_matches,val_loss,val_loss_bbox,val_loss_giou,val_loss_score,val_loss_rank_raw,val_loss_rank,val_loss_text_negative,val_loss_text_negative_contrib,val_text_negative_queries,val_score_negative_iou_ignore_thr,val_duplicate_suppression_enabled,val_hard_negative_mining_enabled,val_matcher_score_alpha,val_matcher_cost_score_effective,map50,map50_95,precision,recall,tp,fp,num_gt,num_pred,raw_oracle_num_gt,raw_oracle_num_samples,raw_oracle_positive_samples,raw_oracle_num_pred,raw_oracle_avg_pred_per_sample,raw_oracle_avg_pred_per_positive_sample,raw_best_iou_mean,raw_best_iou_median,raw_best_iou_p25,raw_best_iou_p75,raw_oracle_recall25,raw_oracle_recall50,raw_oracle_recall75,raw_oracle_gap50,raw_oracle_retention50,valid_samples,skipped_empty_gt,avg_selected_per_sample,eval_loop_time,eval_metric_time,raw_oracle_metric_time,lambda_bbox,lambda_giou,lambda_score,classification_type,ia_bce_alpha,classification_focal_alpha,classification_focal_gamma,normalize_classification_by_num_gt,dense_score_assignment_enabled,pairwise_ranking_enabled,duplicate_suppression_active,hard_negative_mining_active,lambda_rank_max,lambda_aux,pos_weight,quality_warmup_epoch,aux_score_enabled,matcher_score_start_epoch,matcher_score_warmup_epoch,matcher_score_alpha_min,negative_sample_ratio,max_query_loss_weight,lambda_text_negative,text_negative_topk,text_negative_hard_mix,negative_text_as_empty_target,use_negative_queries_in_val
epoch,1783919075.3483326,11,1140.4325141690206,9.961363439697749e-05,9.961363439697749e-05,7.969248452004332e-05,9.931383071215411e-06,9.961363439697749e-05,2.2496702671051025,1.6186540126800537,1.8029112815856934,0.6310192942619324,0.07695084810256958,0.5761780738830566,0.042137276381254196,0.0,0.0,1.8393382561043836e-05,2.7583160772337578e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.007250000000000001,0.007250000000000001,0,,,,,,,,,,,,,,,0.032796233892440796,0.01625034771859646,0.007558397584021597,0.47641502631768695,33037,4337863,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.46274513006210327,0.4812259078025818,0.24212221801280975,0.6697561740875244,0.7431538105010986,0.47668901085853577,0.15151777863502502,0.00027398454084881507,0.9994252341996402,43709,5701,100.0,347.8928538489854,2.4796900410437956,0.08350418694317341,4.7370860362476375,2.0,1.2629139637523623,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783920223.203859,12,1138.304655684973,9.954665937810763e-05,9.954665937810763e-05,7.963917787237139e-05,9.919502901827181e-06,9.954665937810763e-05,2.2177391052246094,1.597715139389038,1.7715060710906982,0.6200264692306519,0.07497982680797577,0.5694547891616821,0.042470283806324005,0.0,0.0,1.6437697922810912e-05,2.4675193344592117e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.028000000000000004,0.028000000000000004,0,,,,,,,,,,,,,,,0.0345267653465271,0.01722792163491249,0.007842320803495848,0.4943110534285096,34278,4336622,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.473788321018219,0.4961850047111511,0.25384289026260376,0.6827879548072815,0.7532482743263245,0.49457061290740967,0.17115870118141174,0.00025955947890005104,0.9994751821638286,43709,5701,100.0,347.101482094964,2.4499230519868433,0.08251017506700009,4.690838939219355,2.0,1.3091610607806452,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783921376.3554952,13,1146.042841796996,9.947436067096585e-05,9.947436067096585e-05,7.958163400342179e-05,9.906683160798918e-06,9.947436067096585e-05,2.1905758380889893,1.5797615051269531,1.7451759576797485,0.6108105778694153,0.07289896160364151,0.5641541481018066,0.043018463999032974,0.0,0.0,1.953351056727115e-05,2.927816785813775e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.06075,0.06075,0,,,,,,,,,,,,,,,0.030504750087857246,0.01486903429031372,0.007945960786108125,0.5008436080467229,34731,4336169,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.4770883023738861,0.5009658932685852,0.2586269974708557,0.6871833801269531,0.7569255232810974,0.5011320114135742,0.17502343654632568,0.00028840336685131973,0.9994244962199924,43709,5701,100.0,352.48948976793326,2.4818339550402015,0.08655172493308783,4.641873923536962,2.0,1.3581260764630383,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783922525.8155677,14,1141.6233878739877,9.939674620392009e-05,9.939674620392009e-05,7.951985922352823e-05,9.892926347364535e-06,9.939674620392009e-05,2.166550397872925,1.5638471841812134,1.7219994068145752,0.6026999354362488,0.07173566520214081,0.5592325329780579,0.04281975328922272,0.0,0.0,1.579157469677739e-05,2.3674543626839295e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.10400000000000002,0.10400000000000002,0,,,,,,,,,,,,,,,0.035901159048080444,0.017971817404031754,0.00804731291038459,0.5072319561612229,35174,4335726,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.4802049994468689,0.5055842995643616,0.259710431098938,0.6911786794662476,0.7581512928009033,0.5073040723800659,0.17741726338863373,7.211621884306574e-05,0.9998578441948933,43709,5701,100.0,349.8412429949967,2.4790942090330645,0.08254379394929856,4.59049287480466,2.0,1.40950712519534,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783923827.3881996,15,1292.0859824570362,9.931382448827132e-05,9.931382448827132e-05,7.945386030699146e-05,9.878235143442069e-06,9.931382448827132e-05,2.152130126953125,1.5541492700576782,1.7085161209106445,0.5979802012443542,0.07076691091060638,0.5553755760192871,0.043897274881601334,0.0,0.0,1.435366448276909e-05,2.1533605831791647e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.15625,0.15625,0,1.4970066547393799,0.06588022410869598,0.5373837947845459,0.04459120333194733,0.0,0.0,1.9191946876162547e-07,2.8787084715986566e-07,5701,0.5,True,True,0.15625,0.15625,0.035046834498643875,0.017831450328230858,0.008048685625386076,0.5073184800634508,35180,4335720,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.4820472002029419,0.5062378644943237,0.26205411553382874,0.6941099762916565,0.7602855563163757,0.5074338316917419,0.18109452724456787,0.0001153516282911271,0.9997726765125089,43709,5701,100.0,500.4639007789083,2.4429860250093043,0.09394957299809903,4.537012574273818,2.0,1.4629874257261826,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783924974.529452,16,1139.4092509349575,9.922560461732009e-05,9.922560461732009e-05,7.938364449133639e-05,9.862612413110834e-06,9.922560461732009e-05,2.122488021850586,1.5341212749481201,1.681056261062622,0.5883700847625732,0.06872077286243439,0.5497246384620667,0.04419199004769325,0.0,0.0,2.1620777260977775e-05,3.243984610890038e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.216,0.216,0,,,,,,,,,,,,,,,0.03179179131984711,0.015971334651112556,0.008244755084765151,0.5196769774316822,36037,4334863,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.4883873760700226,0.5173189640045166,0.26599666476249695,0.7010612487792969,0.7626649141311646,0.519749104976654,0.19199654459953308,7.212754497187834e-05,0.9998612262257285,43709,5701,100.0,347.5322671330068,2.432509585050866,0.08416983904317021,4.481762745781211,2.0,1.5182372542187894,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783926124.8126047,17,1140.9359250140842,9.91320962653694e-05,9.91320962653694e-05,7.93092194765185e-05,9.846061202053064e-06,9.91320962653694e-05,2.0990092754364014,1.5160659551620483,1.665552020072937,0.5829443335533142,0.06785327196121216,0.5446087121963501,0.04349227994680405,0.0,0.0,1.29711097542895e-05,1.945090843946673e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.28174999999999994,0.28174999999999994,0,,,,,,,,,,,,,,,0.03762533515691757,0.019256921485066414,0.008390491660756366,0.5288629317182205,36674,4334226,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.492595911026001,0.5240217447280884,0.2713293731212616,0.7068189978599548,0.767452597618103,0.5290071368217468,0.1944768875837326,0.000144205103526307,0.9997274042380738,43709,5701,100.0,348.8708965940168,2.4500636029988527,0.08255077409557998,4.425084022891929,2.0,1.5749159771080707,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783927274.2985628,18,1139.9405973020475,9.903330968666379e-05,9.903330968666379e-05,7.923059342407934e-05,9.828584736960147e-06,9.903330968666379e-05,2.0754473209381104,1.499110221862793,1.6466586589813232,0.576330840587616,0.0663481280207634,0.5389886498451233,0.04406464472413063,0.0,0.0,1.0223409844911657e-05,1.5343108316301368e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.3520000000000001,0.3520000000000001,0,,,,,,,,,,,,,,,0.03871593251824379,0.020026791840791702,0.008398041593264545,0.5293388131804745,36707,4334193,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.4949680268764496,0.5234384536743164,0.27995166182518005,0.7068939805030823,0.7737111449241638,0.5293676257133484,0.19770711660385132,2.8812532873900842e-05,0.999945571788915,43709,5701,100.0,348.74949026992545,2.440046473988332,0.08601045608520508,4.367325848780173,2.0,1.6326741512198268,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783928437.3429058,19,1142.1230049859732,9.892925571426483e-05,9.892925571426483e-05,7.91477749562516e-05,9.810186424903581e-06,9.892925571426483e-05,2.050422430038452,1.4820713996887207,1.6238603591918945,0.5683507323265076,0.06512143462896347,0.5335348844528198,0.04417929798364639,0.0,0.0,1.6468899048049934e-05,2.4690509235369973e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.4252500000000001,0.4252500000000001,0,,,,,,,,,,,,,,,0.036676209419965744,0.018754858523607254,0.008490013498364181,0.5351359146297499,37109,4333791,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.49824491143226624,0.5281453728675842,0.28057944774627686,0.7127816677093506,0.7746052145957947,0.5351791977882385,0.20341768860816956,4.32831584886717e-05,0.9999191239893711,43709,5701,100.0,348.84046729200054,2.8911355219315737,0.1081957450369373,4.308844321795884,2.0,1.6911556782041162,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783929701.0273032,20,1252.6612391730305,9.88199457588632e-05,9.88199457588632e-05,7.906077315501357e-05,9.790869852670758e-06,9.88199457588632e-05,2.027104616165161,1.4647935628890991,1.606596827507019,0.5623105764389038,0.06365224719047546,0.528683066368103,0.04414104297757149,0.0,0.0,8.157087904692162e-06,1.223659455718007e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.5,0.5,0,1.4235564470291138,0.06038299947977066,0.5127604007720947,0.04551542550325394,0.0,0.0,1.8594884920730692e-07,2.7892480147784227e-07,5701,0.5,True,True,0.5,0.5,0.03676030784845352,0.01838749833405018,0.008587933835136929,0.5413079529886798,37537,4333363,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.5031446218490601,0.5323068499565125,0.2926805019378662,0.7172562479972839,0.7824068069458008,0.5413656234741211,0.20654697716236115,5.767048544125242e-05,0.9998934722063231,43709,5701,100.0,461.5914925109828,2.5815874439431354,0.096491041011177,4.25,2.0,1.75,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
epoch,1783930847.5130785,21,1139.7763666439569,9.870539180752728e-05,9.870539180752728e-05,7.896959756109315e-05,9.770638786065706e-06,9.870539180752728e-05,2.0054361820220947,1.4490913152694702,1.5895582437515259,0.5563466548919678,0.06203700974583626,0.5236498713493347,0.04464242607355118,0.0,0.0,1.0244417353533208e-05,1.5363404600066133e-05,22856,0.5,True,0.1,0.15,0.05,0.25,128,5,True,0.05,10,0.25,8,0.5747500000000001,0.5747500000000001,0,,,,,,,,,,,,,,,0.037676259875297546,0.019164536148309708,0.008753117206982543,0.5517196625567813,38259,4332641,69345,4370900,69345,43709,38008,4370900,100.0,100.0,0.5079226493835449,0.5415959358215332,0.2947160601615906,0.7236361503601074,0.7845554947853088,0.5518638491630554,0.21240176260471344,0.0001441866062741326,0.9997387279371663,43709,5701,100.0,347.8771529090591,2.4226850159466267,0.08258551894687116,4.191155678204116,2.0,1.8088443217958836,iou,0.25,0.25,2.0,True,False,False,True,True,0.1,0.35,1.0,10,True,10,20,0.0,0.15,4.0,0.0,20,0.5,True,True
